scBB45CHm0140 2.61237796514 1.17684419167 2.4 0.9 3.0 1.5 0.6 0.6 0.55 0.19
scBB45CHm0353 0.386508881774 -0.0400246642431 -0.5 -0.5 1.1 0.6 1.6 1.1 -0.38 -0.35
scBB45CHm0200 1.51801156883 0.472376907583 1.4 0.3 1.7 0.6 0.3 0.3 -0.38 0.00
scBB45CHm0447 0.0270178722265 0.0040241663907 -0.5 -0.5 1.0 0.9 1.5 1.4 0.11 -0.37
scBB45CHm0141 2.07611349826 1.24565995186 2.0 1.2 2.2 1.3 0.2 0.1 -0.49 -0.31
scBB45CHm0131 -0.0380390330925 -0.0580290624487 -0.5 -0.5 0.5 0.5 1.0 1.0 0.14 -0.24
scBB45CHm0495 3.10399769282 2.12847255315 3.0 2.0 3.2 2.3 0.2 0.3 0.11 0.10
scBB45CHm0348 1.38024722613 1.57548007877 1.1 1.3 1.8 2.0 0.7 0.7 0.85 1.08
scBB45CHm0321 1.57935172528 0.164176433866 1.4 -0.1 2.2 0.4 0.8 0.5 -0.33 -0.50
scBB45CHm0527 1.8843390412 1.22458889767 1.7 1.1 2.1 1.4 0.4 0.3 -0.28 -0.47
scBB45CHm0525 1.10755396609 -0.119448688825 0.5 -0.5 1.4 0.3 0.9 0.8 0.38 0.63
scBB45CHm0170 0.00541894500928 -0.0165949884843 -0.5 -0.5 0.8 0.8 1.3 1.3 -0.84 -0.19
scBB45CHm0109 2.01878291129 1.07604580867 1.6 0.7 2.4 1.6 0.8 0.9 0.10 -0.36
scBB45CHm0453 2.32074412672 0.615912994699 1.2 0.2 3.0 1.3 1.8 1.1 -0.13 -0.17
scBB45CHm0341 -0.0117686864299 -0.0329301779244 -0.5 -0.5 0.7 0.7 1.2 1.2 0.03 -0.07
scBB45CHm0402 0.0155395776767 -0.00691497290024 -0.5 -0.5 0.9 0.9 1.4 1.4 0.09 -0.12
scBB45CHm0565 0.0402158912389 0.0164190653149 -0.5 -0.5 1.1 1.0 1.6 1.5 -0.49 -0.47
scBB45CHm0280 -0.0117686864299 -0.0329301779244 -0.5 -0.5 0.7 0.7 1.2 1.2 0.15 0.39
scBB45CHm0299 0.196742992144 0.166097926887 0.1 0.0 0.3 0.3 0.2 0.3 -0.45 -0.20
scBB45CHm0306 -0.132184252211 -0.148672274435 -0.5 -0.5 0.2 0.2 0.7 0.7 0.68 0.45
scBB45CHm0483 -0.0117686864299 -0.0329301779244 -0.5 -0.5 0.7 0.7 1.2 1.2 0.00 -0.08
scBB45CHm0062 -0.0192132739084 -0.0400246642431 -0.5 -0.5 0.6 0.6 1.1 1.1 0.04 -0.15
scBB45CHm0079 1.56451524626 0.558972446604 1.2 0.2 2.5 1.2 1.3 1.0 0.02 -0.53
scBB45CHm0369 1.48586019956 0.535845122045 1.2 0.2 2.1 1.1 0.9 0.9 0.27 -0.47
scBB45CHm0245 0.236769566066 0.0514525163372 0.2 -0.1 0.3 0.1 0.1 0.2 -0.27 -0.30
